#,Date-Time (PDT),Ch: 1 - Temperature   (°C),Ch: 2 - RH   (%),Dew Point   (°C),Host Connected,End of File
3846,04-13-2023 03:00:00,3.13,70.85,-1.64,,
3847,04-13-2023 03:10:00,3.18,66.29,-2.49,,
3848,04-13-2023 03:20:00,3.14,69.57,-1.88,,
3849,04-13-2023 03:30:00,3.13,72.39,-1.35,,
3850,04-13-2023 03:40:00,3.17,67.90,-2.18,,
3851,04-13-2023 03:50:00,3.16,70.08,-1.76,,
3852,04-13-2023 04:00:00,3.15,68.09,-2.16,,
3853,04-13-2023 04:10:00,3.14,64.41,-2.92,,
3854,04-13-2023 04:20:00,3.16,65.25,-2.73,,
3855,04-13-2023 04:30:00,3.10,70.91,-1.66,,
3856,04-13-2023 04:40:00,3.20,66.25,-2.48,,
3857,04-13-2023 04:50:00,3.18,69.54,-1.85,,
3858,04-13-2023 05:00:00,3.11,72.22,-1.40,,
3859,04-13-2023 05:10:00,3.18,67.93,-2.16,,
3860,04-13-2023 05:20:00,3.17,69.95,-1.78,,
3861,04-13-2023 05:30:00,3.16,68.08,-2.15,,
3862,04-13-2023 05:40:00,3.15,64.51,-2.89,,
3863,04-13-2023 05:50:00,3.15,65.24,-2.74,,
3864,04-13-2023 06:00:00,3.13,71.22,-1.57,,
3865,04-13-2023 06:10:00,3.18,66.34,-2.48,,
3866,04-13-2023 06:20:00,3.15,69.40,-1.90,,
3867,04-13-2023 06:30:00,3.13,72.16,-1.39,,
3868,04-13-2023 06:40:00,3.20,68.22,-2.08,,
3869,04-13-2023 06:50:00,3.46,66.77,-2.13,,
3870,04-13-2023 07:00:00,3.55,65.26,-2.35,,
3871,04-13-2023 07:10:00,3.60,61.35,-3.13,,
3872,04-13-2023 07:20:00,3.72,61.76,-2.93,,
3873,04-13-2023 07:30:00,3.64,68.22,-1.66,,
3874,04-13-2023 07:40:00,3.72,62.80,-2.71,,
3875,04-13-2023 07:50:00,3.72,65.57,-2.13,,
3876,04-13-2023 08:00:00,3.68,68.81,-1.51,,
3877,04-13-2023 08:10:00,3.74,64.12,-2.41,,
3878,04-13-2023 08:20:00,3.71,65.47,-2.16,,
3879,04-13-2023 08:30:00,3.68,64.76,-2.34,,
3880,04-13-2023 08:40:00,3.72,61.21,-3.05,,
3881,04-13-2023 08:50:00,3.75,61.71,-2.92,,
3882,04-13-2023 09:00:00,3.64,68.06,-1.69,,
3883,04-13-2023 09:10:00,3.73,62.90,-2.68,,
3884,04-13-2023 09:20:00,3.73,65.46,-2.14,,
3885,04-13-2023 09:30:00,3.65,68.88,-1.52,,
3886,04-13-2023 09:40:00,3.75,63.87,-2.45,,
3887,04-13-2023 09:50:00,3.74,64.85,-2.26,,
3888,04-13-2023 10:00:00,3.70,64.55,-2.36,,
3889,04-13-2023 10:10:00,3.71,60.98,-3.11,,
3890,04-13-2023 10:20:00,3.79,61.07,-3.01,,
3891,04-13-2023 10:30:00,3.70,68.22,-1.61,,
3892,04-13-2023 10:40:00,3.77,62.92,-2.63,,
3893,04-13-2023 10:50:00,3.75,64.95,-2.23,,
3894,04-13-2023 11:00:00,3.67,68.62,-1.56,,
3895,04-13-2023 11:10:00,3.76,63.80,-2.46,,
3896,04-13-2023 11:20:00,3.78,64.89,-2.21,,
3897,04-13-2023 11:30:00,3.71,64.71,-2.32,,
3898,04-13-2023 11:40:00,3.70,61.82,-2.94,,
3899,04-13-2023 11:50:00,3.79,61.04,-3.02,,
3900,04-13-2023 12:00:00,3.71,67.96,-1.65,,
3901,04-13-2023 12:10:00,3.72,63.14,-2.64,,
3902,04-13-2023 12:20:00,3.76,64.85,-2.23,,
3903,04-13-2023 12:30:00,3.70,68.60,-1.53,,
3904,04-13-2023 12:40:00,3.77,64.57,-2.28,,
3905,04-13-2023 12:50:00,3.76,64.61,-2.28,,
3906,04-13-2023 13:00:00,3.76,64.16,-2.38,,
3907,04-13-2023 13:10:00,3.73,63.60,-2.53,,
3908,04-13-2023 13:20:00,3.79,60.64,-3.11,,
3909,04-13-2023 13:30:00,3.69,67.77,-1.71,,
3910,04-13-2023 13:40:00,3.75,64.82,-2.25,,
3911,04-13-2023 13:50:00,3.75,64.79,-2.26,,
3912,04-13-2023 14:00:00,3.68,68.60,-1.56,,
3913,04-13-2023 14:10:00,3.76,66.14,-1.97,,
3914,04-13-2023 14:20:00,3.73,64.79,-2.28,,
3915,04-13-2023 14:30:00,3.71,64.80,-2.30,,
3916,04-13-2023 14:40:00,3.73,66.59,-1.91,,
3917,04-13-2023 14:50:00,3.79,60.49,-3.14,,
3918,04-13-2023 15:00:00,3.71,67.33,-1.78,,
3919,04-13-2023 15:10:00,3.73,67.34,-1.76,,
3920,04-13-2023 15:20:00,3.75,64.61,-2.30,,
3921,04-13-2023 15:30:00,3.69,68.84,-1.50,,
3922,04-13-2023 15:40:00,3.74,68.35,-1.54,,
3923,04-13-2023 15:50:00,3.75,65.08,-2.20,,
3924,04-13-2023 16:00:00,3.74,64.66,-2.30,,
3925,04-13-2023 16:10:00,3.71,69.57,-1.33,,
3926,04-13-2023 16:20:00,3.75,60.30,-3.22,,
3927,04-13-2023 16:30:00,3.71,67.37,-1.77,,
3928,04-13-2023 16:40:00,3.75,69.67,-1.27,,
3929,04-13-2023 16:50:00,3.76,64.70,-2.27,,
3930,04-13-2023 17:00:00,3.70,68.28,-1.60,,
3931,04-13-2023 17:10:00,3.71,70.45,-1.16,,
3932,04-13-2023 17:20:00,3.77,65.04,-2.19,,
3933,04-13-2023 17:30:00,3.71,64.37,-2.39,,
3934,04-13-2023 17:40:00,3.72,72.02,-0.85,,
3935,04-13-2023 17:50:00,3.78,60.21,-3.21,,
3936,04-13-2023 18:00:00,3.71,66.92,-1.86,,
3937,04-13-2023 18:10:00,3.74,71.81,-0.87,,
3938,04-13-2023 18:20:00,3.72,64.95,-2.25,,
3939,04-13-2023 18:30:00,3.70,68.27,-1.60,,
3940,04-13-2023 18:40:00,3.75,72.23,-0.78,,
3941,04-13-2023 18:50:00,3.74,65.14,-2.20,,
3942,04-13-2023 19:00:00,3.71,63.96,-2.47,,
3943,04-13-2023 19:10:00,3.75,73.91,-0.47,,
3944,04-13-2023 19:20:00,3.78,59.96,-3.27,,
3945,04-13-2023 19:30:00,3.71,66.67,-1.91,,
3946,04-13-2023 19:40:00,3.75,73.48,-0.55,,
3947,04-13-2023 19:50:00,3.75,64.54,-2.31,,
3948,04-13-2023 20:00:00,3.35,70.41,-1.51,,
3949,04-13-2023 20:10:00,3.32,76.00,-0.50,,
3950,04-13-2023 20:20:00,3.27,67.77,-2.11,,
3951,04-13-2023 20:30:00,3.20,66.95,-2.34,,
3952,04-13-2023 20:40:00,3.21,78.16,-0.22,,
3953,04-13-2023 20:50:00,3.27,63.83,-2.92,,
3954,04-13-2023 21:00:00,3.17,70.41,-1.69,,
3955,04-13-2023 21:10:00,3.20,78.25,-0.21,,
3956,04-13-2023 21:20:00,3.20,68.35,-2.06,,
3957,04-13-2023 21:30:00,3.11,71.60,-1.52,,
3958,04-13-2023 21:40:00,3.19,78.06,-0.26,,
3959,04-13-2023 21:50:00,3.20,68.35,-2.06,,
3960,04-13-2023 22:00:00,3.19,67.01,-2.33,,
3961,04-13-2023 22:10:00,3.23,79.18,-0.03,,
3962,04-13-2023 22:20:00,3.23,63.79,-2.97,,
3963,04-13-2023 22:30:00,3.11,70.16,-1.80,,
3964,04-13-2023 22:40:00,3.17,79.28,-0.07,,
3965,04-13-2023 22:50:00,3.20,68.35,-2.06,,
3966,04-13-2023 23:00:00,3.13,71.80,-1.46,,
3967,04-13-2023 23:10:00,3.23,78.18,-0.20,,
3968,04-13-2023 23:20:00,3.19,68.04,-2.13,,
3969,04-13-2023 23:30:00,3.13,66.98,-2.40,,
3970,04-13-2023 23:40:00,3.18,79.29,-0.05,,
3971,04-13-2023 23:50:00,3.23,63.75,-2.98,,
3972,04-14-2023 00:00:00,3.15,70.12,-1.76,,
3973,04-14-2023 00:10:00,3.21,79.27,-0.03,,
3974,04-14-2023 00:20:00,3.21,68.16,-2.09,,
3975,04-14-2023 00:30:00,3.15,71.64,-1.47,,
3976,04-14-2023 00:40:00,3.23,77.72,-0.29,,
3977,04-14-2023 00:50:00,3.21,68.07,-2.10,,
3978,04-14-2023 01:00:00,3.14,67.14,-2.36,,
3979,04-14-2023 01:10:00,3.17,78.26,-0.24,,
3980,04-14-2023 01:20:00,3.20,63.62,-3.02,,
3981,04-14-2023 01:30:00,3.13,70.20,-1.77,,
3982,04-14-2023 01:40:00,3.18,78.89,-0.12,,
3983,04-14-2023 01:50:00,3.20,67.97,-2.13,,
3984,04-14-2023 02:00:00,3.12,71.70,-1.49,,
3985,04-14-2023 02:10:00,3.17,76.91,-0.48,,
3986,04-14-2023 02:20:00,3.17,67.84,-2.19,,
3987,04-14-2023 02:30:00,3.18,67.14,-2.32,,
3988,04-14-2023 02:40:00,3.18,76.73,-0.50,,
3989,04-14-2023 02:50:00,3.26,63.67,-2.96,,
3990,04-14-2023 03:00:00,3.18,69.80,-1.79,,
3991,04-14-2023 03:10:00,3.18,77.89,-0.30,,
3992,04-14-2023 03:20:00,3.18,67.77,-2.19,,
3993,04-14-2023 03:30:00,3.13,71.43,-1.53,,
3994,04-14-2023 03:40:00,3.17,75.58,-0.72,,
3995,04-14-2023 03:50:00,3.18,67.49,-2.25,,
3996,04-14-2023 04:00:00,3.15,67.04,-2.37,,
3997,04-14-2023 04:10:00,3.21,74.80,-0.82,,
3998,04-14-2023 04:20:00,3.19,63.81,-2.99,,
3999,04-14-2023 04:30:00,3.13,70.07,-1.79,,
4000,04-14-2023 04:40:00,3.17,76.69,-0.52,,
4001,04-14-2023 04:50:00,3.20,67.91,-2.15,,
4002,04-14-2023 05:00:00,3.16,71.38,-1.51,,
4003,04-14-2023 05:10:00,3.16,74.23,-0.98,,
4004,04-14-2023 05:20:00,3.20,67.29,-2.27,,
4005,04-14-2023 05:30:00,3.15,66.61,-2.46,,
4006,04-14-2023 05:40:00,3.17,72.92,-1.21,,
4007,04-14-2023 05:50:00,3.19,63.53,-3.05,,
4008,04-14-2023 06:00:00,3.13,69.61,-1.88,,
4009,04-14-2023 06:10:00,3.17,75.31,-0.77,,
4010,04-14-2023 06:20:00,3.19,67.67,-2.20,,
4011,04-14-2023 06:30:00,3.15,71.57,-1.48,,
4012,04-14-2023 06:40:00,3.17,73.45,-1.11,,
4013,04-14-2023 06:50:00,3.47,65.61,-2.36,,
4014,04-14-2023 07:00:00,3.57,64.82,-2.43,,
4015,04-14-2023 07:10:00,3.67,68.55,-1.58,,
4016,04-14-2023 07:20:00,3.70,60.74,-3.18,,
4017,04-14-2023 07:30:00,3.68,66.02,-2.08,,
4018,04-14-2023 07:40:00,3.70,70.84,-1.10,,
4019,04-14-2023 07:50:00,3.70,64.45,-2.38,,
4020,04-14-2023 08:00:00,3.69,67.91,-1.68,,
4021,04-14-2023 08:10:00,3.74,68.78,-1.46,,
4022,04-14-2023 08:20:00,3.70,64.23,-2.43,,
4023,04-14-2023 08:30:00,3.69,63.39,-2.61,,
4024,04-14-2023 08:40:00,3.73,66.83,-1.86,,
4025,04-14-2023 08:50:00,3.72,59.97,-3.33,,
4026,04-14-2023 09:00:00,3.72,65.47,-2.15,,
4027,04-14-2023 09:10:00,3.75,69.65,-1.28,,
4028,04-14-2023 09:20:00,3.75,64.21,-2.38,,
4029,04-14-2023 09:30:00,3.72,67.41,-1.75,,
4030,04-14-2023 09:40:00,3.74,68.32,-1.55,,
4031,04-14-2023 09:50:00,3.74,63.96,-2.44,,
4032,04-14-2023 10:00:00,3.72,63.45,-2.57,,
4033,04-14-2023 10:10:00,3.73,66.29,-1.97,,
4034,04-14-2023 10:20:00,3.77,59.55,-3.37,,
4035,04-14-2023 10:30:00,3.73,65.52,-2.13,,
4036,04-14-2023 10:40:00,3.75,68.68,-1.47,,
4037,04-14-2023 10:50:00,3.72,64.18,-2.42,,
4038,04-14-2023 11:00:00,3.73,67.36,-1.75,,
4039,04-14-2023 11:10:00,3.73,68.25,-1.57,,
4040,04-14-2023 11:20:00,3.74,63.93,-2.45,,
4041,04-14-2023 11:30:00,3.75,63.03,-2.63,,
4042,04-14-2023 11:40:00,3.72,65.61,-2.12,,
4043,04-14-2023 11:50:00,3.75,59.53,-3.40,,
4044,04-14-2023 12:00:00,3.72,65.45,-2.15,,
4045,04-14-2023 12:10:00,3.74,68.50,-1.51,,
4046,04-14-2023 12:20:00,3.72,64.33,-2.38,,
4047,04-14-2023 12:30:00,3.75,66.91,-1.82,,
4048,04-14-2023 12:40:00,3.70,68.24,-1.61,,
4049,04-14-2023 12:50:00,3.77,64.11,-2.38,,
4050,04-14-2023 13:00:00,3.73,62.47,-2.77,,
4051,04-14-2023 13:10:00,3.72,65.68,-2.10,,
4052,04-14-2023 13:20:00,3.78,59.59,-3.35,,
4053,04-14-2023 13:30:00,3.73,65.24,-2.19,,
4054,04-14-2023 13:40:00,3.70,68.44,-1.57,,
4055,04-14-2023 13:50:00,3.72,64.24,-2.40,,
4056,04-14-2023 14:00:00,3.74,66.60,-1.90,,
4057,04-14-2023 14:10:00,3.73,67.88,-1.65,,
4058,04-14-2023 14:20:00,3.75,64.15,-2.39,,
4059,04-14-2023 14:30:00,3.75,62.11,-2.83,,
4060,04-14-2023 14:40:00,3.74,65.07,-2.21,,
4061,04-14-2023 14:50:00,3.78,59.78,-3.31,,
4062,04-14-2023 15:00:00,3.74,65.06,-2.21,,
4063,04-14-2023 15:10:00,3.71,67.92,-1.66,,
4064,04-14-2023 15:20:00,3.75,64.25,-2.37,,
4065,04-14-2023 15:30:00,3.73,66.13,-2.00,,
4066,04-14-2023 15:40:00,3.74,67.86,-1.64,,
4067,04-14-2023 15:50:00,3.77,64.20,-2.36,,
4068,04-14-2023 16:00:00,3.77,62.06,-2.82,,
4069,04-14-2023 16:10:00,3.75,64.98,-2.22,,
4070,04-14-2023 16:20:00,3.79,59.42,-3.38,,
4071,04-14-2023 16:30:00,3.76,64.76,-2.25,,
4072,04-14-2023 16:40:00,3.75,67.85,-1.63,,
4073,04-14-2023 16:50:00,3.77,64.17,-2.37,,
4074,04-14-2023 17:00:00,3.75,65.88,-2.03,,
4075,04-14-2023 17:10:00,3.74,67.29,-1.76,,
4076,04-14-2023 17:20:00,3.77,63.99,-2.41,,
4077,04-14-2023 17:30:00,3.74,61.91,-2.88,,
4078,04-14-2023 17:40:00,3.72,64.29,-2.39,,
4079,04-14-2023 17:50:00,3.75,59.02,-3.51,,
4080,04-14-2023 18:00:00,3.75,65.09,-2.20,,
4081,04-14-2023 18:10:00,3.71,67.45,-1.75,,
4082,04-14-2023 18:20:00,3.75,64.06,-2.41,,
4083,04-14-2023 18:30:00,3.75,65.48,-2.12,,
4084,04-14-2023 18:40:00,3.73,67.21,-1.78,,
4085,04-14-2023 18:50:00,3.79,63.86,-2.41,,
4086,04-14-2023 19:00:00,3.73,61.48,-2.98,,
4087,04-14-2023 19:10:00,3.74,64.13,-2.41,,
4088,04-14-2023 19:20:00,3.79,58.98,-3.48,,
4089,04-14-2023 19:30:00,3.75,64.68,-2.28,,
4090,04-14-2023 19:40:00,3.73,67.37,-1.75,,
4091,04-14-2023 19:50:00,3.78,63.70,-2.46,,
4092,04-14-2023 20:00:00,3.47,68.34,-1.80,,
4093,04-14-2023 20:10:00,3.29,69.81,-1.69,,
4094,04-14-2023 20:20:00,3.30,66.55,-2.33,,
4095,04-14-2023 20:30:00,3.21,64.47,-2.84,,
4096,04-14-2023 20:40:00,3.19,67.40,-2.26,,
4097,04-14-2023 20:50:00,3.26,62.42,-3.23,,
4098,04-14-2023 21:00:00,3.23,67.81,-2.15,,
4099,04-14-2023 21:10:00,3.17,70.85,-1.60,,
4100,04-14-2023 21:20:00,3.23,66.87,-2.33,,
4101,04-14-2023 21:30:00,3.23,69.32,-1.85,,
4102,04-14-2023 21:40:00,3.14,70.58,-1.69,,
4103,04-14-2023 21:50:00,3.21,66.89,-2.34,,
4104,04-14-2023 22:00:00,3.19,64.97,-2.75,,
4105,04-14-2023 22:10:00,3.16,67.71,-2.23,,
4106,04-14-2023 22:20:00,3.24,62.58,-3.21,,
4107,04-14-2023 22:30:00,3.17,67.87,-2.18,,
4108,04-14-2023 22:40:00,3.17,70.99,-1.58,,
4109,04-14-2023 22:50:00,3.21,67.19,-2.28,,
4110,04-14-2023 23:00:00,3.19,69.11,-1.92,,
4111,04-14-2023 23:10:00,3.14,70.96,-1.61,,
4112,04-14-2023 23:20:00,3.18,67.43,-2.26,,
4113,04-14-2023 23:30:00,3.16,65.14,-2.75,,
4114,04-14-2023 23:40:00,3.13,67.58,-2.28,,
4115,04-14-2023 23:50:00,3.21,63.64,-3.01,,
4116,04-15-2023 00:00:00,3.17,67.83,-2.19,,
4117,04-15-2023 00:10:00,3.12,71.16,-1.59,,
4118,04-15-2023 00:20:00,3.18,68.31,-2.09,,
4119,04-15-2023 00:30:00,3.20,69.22,-1.89,,
4120,04-15-2023 00:40:00,3.13,71.00,-1.62,,
4121,04-15-2023 00:50:00,3.18,69.05,-1.94,,
4122,04-15-2023 01:00:00,3.18,65.31,-2.69,,
4123,04-15-2023 01:10:00,3.13,67.47,-2.30,,
4124,04-15-2023 01:20:00,3.21,66.12,-2.50,,
4125,04-15-2023 01:30:00,3.17,67.67,-2.22,,
4126,04-15-2023 01:40:00,3.14,71.12,-1.58,,
4127,04-15-2023 01:50:00,3.17,69.97,-1.77,,
4128,04-15-2023 02:00:00,3.19,68.88,-1.96,,
4129,04-15-2023 02:10:00,3.11,70.88,-1.66,,
4130,04-15-2023 02:20:00,3.18,71.11,-1.54,,
4131,04-15-2023 02:30:00,3.17,64.89,-2.79,,
4132,04-15-2023 02:40:00,3.13,67.43,-2.31,,
4133,04-15-2023 02:50:00,3.17,69.06,-1.95,,
4134,04-15-2023 03:00:00,3.16,67.43,-2.28,,
4135,04-15-2023 03:10:00,3.13,71.21,-1.57,,
4136,04-15-2023 03:20:00,3.13,72.45,-1.34,,
4137,04-15-2023 03:30:00,3.21,68.82,-1.96,,
4138,04-15-2023 03:40:00,3.09,70.80,-1.69,,
4139,04-15-2023 03:50:00,3.19,72.98,-1.18,,
4140,04-15-2023 04:00:00,3.14,65.20,-2.76,,
4141,04-15-2023 04:10:00,3.16,67.64,-2.24,,
4142,04-15-2023 04:20:00,3.14,72.06,-1.40,,
4143,04-15-2023 04:30:00,3.17,67.30,-2.30,,
4144,04-15-2023 04:40:00,3.11,71.30,-1.58,,
4145,04-15-2023 04:50:00,3.16,74.45,-0.94,,
4146,04-15-2023 05:00:00,3.17,69.09,-1.94,,
4147,04-15-2023 05:10:00,3.10,70.58,-1.73,,
4148,04-15-2023 05:20:00,3.20,74.95,-0.81,,
4149,04-15-2023 05:30:00,3.12,64.93,-2.83,,
4150,04-15-2023 05:40:00,3.15,67.77,-2.22,,
4151,04-15-2023 05:50:00,3.16,74.13,-1.00,,
4152,04-15-2023 06:00:00,3.16,67.19,-2.33,,
4153,04-15-2023 06:10:00,3.15,71.35,-1.53,,
4154,04-15-2023 06:20:00,3.15,76.56,-0.56,,
4155,04-15-2023 06:30:00,3.17,68.90,-1.98,,
4156,04-15-2023 06:40:00,3.10,70.62,-1.72,,
4157,04-15-2023 06:50:00,3.50,74.43,-0.61,,
4158,04-15-2023 07:00:00,3.55,62.01,-3.04,,
4159,04-15-2023 07:10:00,3.60,64.91,-2.38,,
4160,04-15-2023 07:20:00,3.65,73.33,-0.67,,
4161,04-15-2023 07:30:00,3.70,63.74,-2.53,,
4162,04-15-2023 07:40:00,3.68,67.89,-1.70,,
4163,04-15-2023 07:50:00,3.70,74.70,-0.37,,
4164,04-15-2023 08:00:00,3.74,64.90,-2.24,,
4165,04-15-2023 08:10:00,3.69,67.63,-1.74,,
4166,04-15-2023 08:20:00,3.74,73.62,-0.53,,
4167,04-15-2023 08:30:00,3.72,61.60,-2.97,,
4168,04-15-2023 08:40:00,3.69,64.50,-2.38,,
4169,04-15-2023 08:50:00,3.73,74.68,-0.34,,
4170,04-15-2023 09:00:00,3.76,63.37,-2.55,,
4171,04-15-2023 09:10:00,3.68,67.73,-1.73,,
4172,04-15-2023 09:20:00,3.71,75.67,-0.18,,
4173,04-15-2023 09:30:00,3.75,64.60,-2.30,,
4174,04-15-2023 09:40:00,3.69,67.45,-1.77,,
4175,04-15-2023 09:50:00,3.77,73.88,-0.45,,
4176,04-15-2023 10:00:00,3.74,61.43,-2.99,,
4177,04-15-2023 10:10:00,3.69,64.26,-2.43,,
4178,04-15-2023 10:20:00,3.72,75.19,-0.26,,
4179,04-15-2023 10:30:00,3.76,62.94,-2.64,,
4180,04-15-2023 10:40:00,3.73,67.31,-1.76,,
4181,04-15-2023 10:50:00,3.75,75.82,-0.12,,
4182,04-15-2023 11:00:00,3.76,64.72,-2.26,,
4183,04-15-2023 11:10:00,3.72,67.43,-1.75,,
4184,04-15-2023 11:20:00,3.76,73.40,-0.55,,
4185,04-15-2023 11:30:00,3.74,61.16,-3.04,,
4186,04-15-2023 11:40:00,3.75,63.91,-2.44,,
4187,04-15-2023 11:50:00,3.74,75.28,-0.23,,
4188,04-15-2023 12:00:00,3.77,63.66,-2.47,,
4189,04-15-2023 12:10:00,3.70,66.95,-1.87,,
4190,04-15-2023 12:20:00,3.75,75.74,-0.13,,
4191,04-15-2023 12:30:00,3.75,64.34,-2.35,,
4192,04-15-2023 12:40:00,3.72,67.09,-1.82,,
4193,04-15-2023 12:50:00,3.80,71.97,-0.78,,
4194,04-15-2023 13:00:00,3.74,61.07,-3.06,,
4195,04-15-2023 13:10:00,3.75,63.82,-2.46,,
4196,04-15-2023 13:20:00,3.76,74.30,-0.38,,
4197,04-15-2023 13:30:00,3.75,63.42,-2.55,,
4198,04-15-2023 13:40:00,3.73,66.70,-1.89,,
4199,04-15-2023 13:50:00,3.77,74.88,-0.27,,
4200,04-15-2023 14:00:00,3.78,64.21,-2.35,,
4201,04-15-2023 14:10:00,3.72,67.28,-1.78,,
4202,04-15-2023 14:20:00,3.77,71.08,-0.98,,
4203,04-15-2023 14:30:00,3.75,61.19,-3.03,,
4204,04-15-2023 14:40:00,3.72,63.29,-2.60,,
4205,04-15-2023 14:50:00,3.75,72.99,-0.64,,
4206,04-15-2023 15:00:00,3.74,63.74,-2.49,,
4207,04-15-2023 15:10:00,3.70,66.62,-1.93,,
4208,04-15-2023 15:20:00,3.73,73.64,-0.54,,
4209,04-15-2023 15:30:00,3.75,64.60,-2.30,,
4210,04-15-2023 15:40:00,3.75,67.31,-1.74,,
4211,04-15-2023 15:50:00,3.77,69.78,-1.23,,
4212,04-15-2023 16:00:00,3.72,61.31,-3.03,,
4213,04-15-2023 16:10:00,3.75,63.06,-2.62,,
4214,04-15-2023 16:20:00,3.77,71.26,-0.95,,
4215,04-15-2023 16:30:00,3.73,63.75,-2.50,,
4216,04-15-2023 16:40:00,3.71,66.54,-1.94,,
4217,04-15-2023 16:50:00,3.75,72.38,-0.75,,
4218,04-15-2023 17:00:00,3.82,64.23,-2.31,,
4219,04-15-2023 17:10:00,3.74,67.20,-1.77,,
4220,04-15-2023 17:20:00,3.79,68.62,-1.44,,
4221,04-15-2023 17:30:00,3.71,61.35,-3.03,,
4222,04-15-2023 17:40:00,3.74,63.01,-2.64,,
4223,04-15-2023 17:50:00,3.72,70.41,-1.16,,
4224,04-15-2023 18:00:00,3.75,63.43,-2.54,,
4225,04-15-2023 18:10:00,3.72,66.48,-1.94,,
4226,04-15-2023 18:20:00,3.74,71.51,-0.93,,
4227,04-15-2023 18:30:00,3.77,64.40,-2.32,,
4228,04-15-2023 18:40:00,3.79,66.94,-1.78,,
4229,04-15-2023 18:50:00,3.78,67.88,-1.60,,
4230,04-15-2023 19:00:00,3.74,61.43,-2.98,,
4231,04-15-2023 19:10:00,3.74,62.89,-2.67,,
4232,04-15-2023 19:20:00,3.77,68.74,-1.44,,
4233,04-15-2023 19:30:00,3.75,63.38,-2.56,,
4234,04-15-2023 19:40:00,3.73,66.46,-1.93,,
4235,04-15-2023 19:50:00,3.73,70.48,-1.14,,
4236,04-15-2023 20:00:00,3.46,66.41,-2.20,,
4237,04-15-2023 20:10:00,3.29,69.99,-1.65,,
4238,04-15-2023 20:20:00,3.27,70.30,-1.61,,
4239,04-15-2023 20:30:00,3.26,64.48,-2.79,,
4240,04-15-2023 20:40:00,3.26,65.67,-2.55,,
4241,04-15-2023 20:50:00,3.19,71.58,-1.44,,
4242,04-15-2023 21:00:00,3.18,66.63,-2.42,,
4243,04-15-2023 21:10:00,3.23,69.83,-1.75,,
4244,04-15-2023 21:20:00,3.19,73.70,-1.05,,
4245,04-15-2023 21:30:00,3.23,67.61,-2.18,,
4246,04-15-2023 21:40:00,3.15,70.93,-1.61,,
4247,04-15-2023 21:50:00,3.20,70.16,-1.70,,
4248,04-15-2023 22:00:00,3.17,64.91,-2.78,,
4249,04-15-2023 22:10:00,3.19,65.75,-2.59,,
4250,04-15-2023 22:20:00,3.17,71.39,-1.50,,
4251,04-15-2023 22:30:00,3.20,66.56,-2.42,,
4252,04-15-2023 22:40:00,3.17,69.96,-1.77,,
4253,04-15-2023 22:50:00,3.17,73.40,-1.12,,
4254,04-15-2023 23:00:00,3.18,67.80,-2.19,,
4255,04-15-2023 23:10:00,3.17,70.90,-1.59,,
4256,04-15-2023 23:20:00,3.20,69.78,-1.78,,
4257,04-15-2023 23:30:00,3.18,64.78,-2.80,,
4258,04-15-2023 23:40:00,3.16,65.75,-2.62,,
4259,04-15-2023 23:50:00,3.17,70.85,-1.60,,
4260,04-16-2023 00:00:00,3.20,66.69,-2.39,,
4261,04-16-2023 00:10:00,3.15,69.84,-1.82,,
4262,04-16-2023 00:20:00,3.15,73.16,-1.19,,
4263,04-16-2023 00:30:00,3.21,67.94,-2.13,,
4264,04-16-2023 00:40:00,3.15,70.78,-1.64,,
4265,04-16-2023 00:50:00,3.16,68.80,-2.01,,
4266,04-16-2023 01:00:00,3.14,64.70,-2.86,,
4267,04-16-2023 01:10:00,3.18,65.62,-2.63,,
4268,04-16-2023 01:20:00,3.13,70.84,-1.65,,
4269,04-16-2023 01:30:00,3.18,66.60,-2.43,,
4270,04-16-2023 01:40:00,3.20,70.00,-1.73,,
4271,04-16-2023 01:50:00,3.13,72.66,-1.30,,
4272,04-16-2023 02:00:00,3.23,68.06,-2.10,,
4273,04-16-2023 02:10:00,3.15,70.77,-1.64,,
4274,04-16-2023 02:20:00,3.17,69.05,-1.95,,
4275,04-16-2023 02:30:00,3.13,64.87,-2.83,,
4276,04-16-2023 02:40:00,3.19,65.69,-2.60,,
4277,04-16-2023 02:50:00,3.13,71.16,-1.58,,
4278,04-16-2023 03:00:00,3.21,66.54,-2.41,,
4279,04-16-2023 03:10:00,3.19,69.83,-1.78,,
4280,04-16-2023 03:20:00,3.14,72.42,-1.34,,
4281,04-16-2023 03:30:00,3.18,68.08,-2.13,,
4282,04-16-2023 03:40:00,3.15,70.32,-1.72,,
4283,04-16-2023 03:50:00,3.16,68.39,-2.09,,
4284,04-16-2023 04:00:00,3.16,64.64,-2.85,,
4285,04-16-2023 04:10:00,3.17,65.54,-2.65,,
4286,04-16-2023 04:20:00,3.11,71.30,-1.58,,
4287,04-16-2023 04:30:00,3.19,66.45,-2.45,,
4288,04-16-2023 04:40:00,3.18,69.64,-1.83,,
4289,04-16-2023 04:50:00,3.11,72.20,-1.41,,
4290,04-16-2023 05:00:00,3.17,68.00,-2.16,,
4291,04-16-2023 05:10:00,3.17,70.14,-1.74,,
4292,04-16-2023 05:20:00,3.12,68.32,-2.15,,
4293,04-16-2023 05:30:00,3.13,64.33,-2.95,,
4294,04-16-2023 05:40:00,3.18,65.49,-2.66,,
